#Bucket,AimdCC-
3.058100000000000000e+04,2.039124912165300000e+03
3.058200000000000000e+04,2.045151451761099900e+03
3.058300000000000000e+04,2.051160232681999800e+03
3.058400000000000000e+04,2.057151411151699900e+03
3.058500000000000000e+04,2.063125141114900100e+03
3.058600000000000000e+04,2.069081574284599800e+03
3.058700000000000000e+04,2.075020860186400100e+03
3.058800000000000000e+04,2.080943146202700100e+03
3.058900000000000000e+04,2.086848577615499800e+03
3.059000000000000000e+04,2.092571433837099900e+03
3.059100000000000000e+04,2.098278638940099900e+03
3.059200000000000000e+04,2.103970320752200200e+03
3.059300000000000000e+04,2.109723016076000000e+03
3.059400000000000000e+04,2.115460025215899800e+03
3.059500000000000000e+04,2.120965217017199800e+03
3.059600000000000000e+04,2.126456119505100100e+03
3.059700000000000000e+04,2.131932843468599900e+03
3.059800000000000000e+04,2.137395498271499900e+03
3.059900000000000000e+04,2.142957854073300000e+03
3.060000000000000000e+04,2.148473309672700000e+03
