#Bucket,QLearnCC-
1.235000000000000000e+04,2.100000000000000000e+04
1.235100000000000000e+04,2.250000000000000000e+04
1.235200000000000000e+04,2.100000000000000000e+04
1.235300000000000000e+04,2.100000000000000000e+04
1.235400000000000000e+04,2.100000000000000000e+04
1.235500000000000000e+04,2.100000000000000000e+04
1.235600000000000000e+04,2.100000000000000000e+04
1.235700000000000000e+04,2.100000000000000000e+04
1.235800000000000000e+04,2.100000000000000000e+04
1.235900000000000000e+04,1.950000000000000000e+04
1.236000000000000000e+04,2.100000000000000000e+04
1.236100000000000000e+04,2.100000000000000000e+04
1.236200000000000000e+04,2.100000000000000000e+04
1.236300000000000000e+04,2.100000000000000000e+04
1.236400000000000000e+04,2.100000000000000000e+04
1.236500000000000000e+04,2.100000000000000000e+04
1.236600000000000000e+04,2.100000000000000000e+04
1.236700000000000000e+04,2.100000000000000000e+04
1.236800000000000000e+04,2.100000000000000000e+04
1.236900000000000000e+04,2.100000000000000000e+04
1.237000000000000000e+04,2.100000000000000000e+04
1.237100000000000000e+04,2.100000000000000000e+04
1.237200000000000000e+04,2.100000000000000000e+04
1.237300000000000000e+04,2.100000000000000000e+04
1.237400000000000000e+04,2.100000000000000000e+04
1.237500000000000000e+04,2.100000000000000000e+04
1.237600000000000000e+04,2.100000000000000000e+04
1.237700000000000000e+04,2.100000000000000000e+04
1.237800000000000000e+04,2.100000000000000000e+04
1.237900000000000000e+04,2.250000000000000000e+04
1.238000000000000000e+04,2.100000000000000000e+04
1.238100000000000000e+04,2.250000000000000000e+04
1.238200000000000000e+04,2.100000000000000000e+04
1.238300000000000000e+04,2.250000000000000000e+04
1.238400000000000000e+04,2.100000000000000000e+04
1.238500000000000000e+04,2.250000000000000000e+04
1.238600000000000000e+04,2.100000000000000000e+04
1.238700000000000000e+04,2.250000000000000000e+04
1.238800000000000000e+04,2.100000000000000000e+04
1.238900000000000000e+04,2.250000000000000000e+04
1.239000000000000000e+04,2.100000000000000000e+04
1.239100000000000000e+04,2.250000000000000000e+04
1.239200000000000000e+04,2.100000000000000000e+04
1.239300000000000000e+04,2.250000000000000000e+04
1.239400000000000000e+04,2.100000000000000000e+04
1.239500000000000000e+04,2.250000000000000000e+04
1.239600000000000000e+04,2.100000000000000000e+04
1.239700000000000000e+04,2.250000000000000000e+04
1.239800000000000000e+04,2.100000000000000000e+04
1.239900000000000000e+04,1.950000000000000000e+04
1.240000000000000000e+04,2.100000000000000000e+04
1.240100000000000000e+04,1.950000000000000000e+04
1.240200000000000000e+04,2.100000000000000000e+04
1.240300000000000000e+04,1.950000000000000000e+04
1.240400000000000000e+04,2.100000000000000000e+04
1.240500000000000000e+04,1.950000000000000000e+04
1.240600000000000000e+04,2.100000000000000000e+04
1.240700000000000000e+04,1.950000000000000000e+04
1.240800000000000000e+04,2.100000000000000000e+04
1.240900000000000000e+04,1.950000000000000000e+04
1.241000000000000000e+04,2.100000000000000000e+04
1.241100000000000000e+04,1.950000000000000000e+04
1.241200000000000000e+04,2.100000000000000000e+04
1.241300000000000000e+04,1.950000000000000000e+04
1.241400000000000000e+04,1.950000000000000000e+04
1.241500000000000000e+04,1.950000000000000000e+04
1.241600000000000000e+04,2.100000000000000000e+04
1.241700000000000000e+04,1.950000000000000000e+04
1.241800000000000000e+04,2.100000000000000000e+04
1.241900000000000000e+04,2.100000000000000000e+04
1.242000000000000000e+04,2.100000000000000000e+04
1.242100000000000000e+04,1.950000000000000000e+04
1.242200000000000000e+04,2.100000000000000000e+04
